"","GeneID","Length"
"1094","Bger_05243",22209
"1095","Bger_05248",46104
"1096","Bger_05247",516
"1097","Bger_20064",4059
"1098","Bger_20068",707
"1099","Bger_20062",694
"1100","Bger_20061",11909
"1101","Bger_20066",13174
"1102","Bger_20065",287
"1103","Bger_20063",4790
"1104","Bger_20070",1224
"1105","Bger_20073",366
"1106","Bger_20074",234
"1107","Bger_20076",10194
"1108","Bger_20067",533
"1109","Bger_20075",11838
"1110","Bger_20077",77443
"1111","Bger_20071",608
"1112","Bger_20072",282
"1113","Bger_20069",6347
"1114","Bger_09633",3780
"1115","Bger_09630",7957
"1116","Bger_09628",56862
"1117","Bger_09638",332
"1118","Bger_09636",282
"1119","Bger_09639",165
"1120","Bger_09641",9234
"1121","Bger_09640",5098
"1122","Bger_09631",43784
"1123","Bger_09634",26532
"1124","Bger_09627",5440
"1125","Bger_09629",83896
"1126","Bger_09632",2511
"1127","Bger_09643",255
"1128","Bger_09635",237
"1129","Bger_09637",177
"1130","Bger_09642",2125
"1131","Bger_09644",594
"1132","Bger_09645",49452
"1133","Bger_09647",172775
"1134","Bger_09646",17433
"1135","Bger_09648",1032
"1136","Bger_09650",8822
"1137","Bger_09649",434
"1138","Bger_23097",4495
"1139","Bger_23098",11681
"1140","Bger_23102",13220
"1141","Bger_23100",404
"1142","Bger_23103",519
"1143","Bger_23104",4856
"1144","Bger_23099",12773
"1145","Bger_23101",17712
"1146","Bger_19690",29740
"1147","Bger_19687",34865
"1148","Bger_19685",2688
"1149","Bger_19688",1323
"1150","Bger_19689",94833
"1151","Bger_19686",52640
"1152","Bger_25223",57898
"1153","Bger_25225",10081
"1154","Bger_25224",592
"1155","Bger_25226",6341
"1156","Bger_25227",365
"1157","Bger_25228",1196
"1158","Bger_25229",510
"1159","Bger_27774",228
"1160","Bger_27775",791
"1161","Bger_27776",222
"1162","Bger_17332",11567
"1163","Bger_17326",13706
"1164","Bger_17331",44361
"1165","Bger_17334",19598
"1166","Bger_17328",32310
"1167","Bger_17333",14073
"1168","Bger_17329",1188
"1169","Bger_17330",621
"1170","Bger_17327",2219
"1171","Bger_17335",21819
"1172","Bger_14673",326
"1173","Bger_14676",34268
"1174","Bger_14674",4752
"1175","Bger_14675",7755
"1176","Bger_14679",18325
"1177","Bger_14677",30774
"1178","Bger_14678",32470
"1179","Bger_14681",539
"1180","Bger_14682",752
"1181","Bger_14683",12682
"1182","Bger_14680",924
"1183","Bger_14684",52060
"1184","Bger_14685",10600
"1185","Bger_14686",2517
"1186","Bger_14688",1183
"1187","Bger_14689",22135
"1188","Bger_14687",18206
"1189","Bger_14693",490
"1190","Bger_14692",4379
"1191","Bger_14690",23772
"1192","Bger_14694",12686
"1193","Bger_14691",340
"1194","Bger_14695",9786
"1195","Bger_22920",102573
"1196","Bger_22921",8938
"1197","Bger_22924",8297
"1198","Bger_22922",4082
"1199","Bger_22919",16298
"1200","Bger_22923",8220
"1201","Bger_22925",4788
"1202","Bger_22926",10283
"1203","Bger_27716",19835
"1204","Bger_27717",515
"1205","Bger_27398",1824
"1206","Bger_27400",957
"1207","Bger_27399",510
"1208","Bger_15170",127225
"1209","Bger_15169",26414
"1210","Bger_15168",5046
"1211","Bger_15171",18732
"1212","Bger_15174",337
"1213","Bger_15175",9169
"1214","Bger_15172",30477
"1215","Bger_15173",95610
"1216","Bger_19869",252
"1217","Bger_19871",261
"1218","Bger_19870",5967
"1219","Bger_19873",216
"1220","Bger_19872",55740
"1221","Bger_19874",18364
"1222","Bger_19875",25458
"1223","Bger_19876",1719
"1224","Bger_19880",356
"1225","Bger_19877",438
"1226","Bger_19878",12197
"1227","Bger_19879",1393
"1228","Bger_19881",3220
"1229","Bger_19882",13507
"1230","Bger_19883",201
"1231","Bger_19884",607
"1232","Bger_27668",24895
"1233","Bger_25285",62695
"1234","Bger_25286",219271
"1235","Bger_25287",64907
"1236","Bger_26508",16398
"1237","Bger_26507",21148
"1238","Bger_27542",87177
"1239","Bger_28076",35363
"1240","Bger_26796",270
"1241","Bger_26798",324
"1242","Bger_26797",240
"1243","Bger_26799",256
"1244","Bger_26801",207
"1245","Bger_26800",429
"1246","Bger_27720",1729
"1247","Bger_27719",5307
"1248","Bger_21008",8941
"1249","Bger_21009",36768
"1250","Bger_21011",3496
"1251","Bger_21010",762
"1252","Bger_21013",573
"1253","Bger_21015",106054
"1254","Bger_21016",201
"1255","Bger_21014",43715
"1256","Bger_23337",68640
"1257","Bger_23336",1011
"1258","Bger_23339",51181
"1259","Bger_23340",1027
"1260","Bger_23338",1031
"1261","Bger_23341",1128
"1262","Bger_20885",183
"1263","Bger_20888",27428
"1264","Bger_20887",12678
"1265","Bger_20889",8232
"1266","Bger_20890",10443
"1267","Bger_20891",1173
"1268","Bger_20892",42041
"1269","Bger_20886",17856
"1270","Bger_20893",20762
"1271","Bger_28405",375
"1272","Bger_24365",1689
"1273","Bger_24367",486
"1274","Bger_24368",240
"1275","Bger_24366",223161
"1276","Bger_24369",34619
"1277","Bger_24370",17471
"1278","Bger_20126",522
"1279","Bger_20127",384
"1280","Bger_20131",1488
"1281","Bger_20128",567
"1282","Bger_20129",453
"1283","Bger_20132",276
"1284","Bger_20130",440
"1285","Bger_20135",81469
"1286","Bger_20133",42390
"1287","Bger_20134",20753
"1288","Bger_28456",309
"1289","Bger_09279",639
"1290","Bger_09288",156
"1291","Bger_09281",23048
"1292","Bger_09284",945
"1293","Bger_09276",8910
"1294","Bger_09287",5680
"1295","Bger_09283",27674
"1296","Bger_09277",126890
"1297","Bger_09286",22532
"1298","Bger_09282",23440
"1299","Bger_09278",177
"1300","Bger_09285",7722
"1301","Bger_09280",602
"1302","Bger_09290",351
"1303","Bger_09293",1439
"1304","Bger_09292",12084
"1305","Bger_09289",207
"1306","Bger_09291",2040
"1307","Bger_09294",386
"1308","Bger_09295",871
"1309","Bger_09297",33875
"1310","Bger_09299",32045
"1311","Bger_09296",38305
"1312","Bger_09298",33897
"1313","Bger_09300",2653
"1314","Bger_09301",20048
"1315","Bger_16792",433
"1316","Bger_16788",6318
"1317","Bger_16794",14616
"1318","Bger_16793",21734
"1319","Bger_16789",4519
"1320","Bger_16791",26119
"1321","Bger_16790",2089
"1322","Bger_16795",13598
"1323","Bger_16796",61862
"1324","Bger_16797",219
"1325","Bger_16798",46588
"1326","Bger_16799",31854
"1327","Bger_16800",279
"1328","Bger_10969",629
"1329","Bger_10968",34971
"1330","Bger_10970",8219
"1331","Bger_10972",18659
"1332","Bger_10971",261
"1333","Bger_10978",50352
"1334","Bger_10976",54197
"1335","Bger_10973",901
"1336","Bger_10975",54629
"1337","Bger_10980",35935
"1338","Bger_10979",1060
"1339","Bger_10983",300
"1340","Bger_10977",7601
"1341","Bger_10974",192
"1342","Bger_10982",346
"1343","Bger_10981",46070
"1344","Bger_25350",17345
"1345","Bger_25352",166730
"1346","Bger_25351",8335
"1347","Bger_25279",856
"1348","Bger_25280",273
"1349","Bger_25281",73152
"1350","Bger_25284",465
"1351","Bger_25282",5182
"1352","Bger_25283",5524
"1353","Bger_14605",32704
"1354","Bger_14606",276
"1355","Bger_14610",9930
"1356","Bger_14615",49945
"1357","Bger_14614",186
"1358","Bger_14613",512
"1359","Bger_14616",18683
"1360","Bger_14617",24494
"1361","Bger_14609",33978
"1362","Bger_14611",17906
"1363","Bger_14608",16827
"1364","Bger_14612",43779
"1365","Bger_14607",548
"1366","Bger_18675",156
"1367","Bger_18680",15232
"1368","Bger_18673",32679
"1369","Bger_18676",78689
"1370","Bger_18671",26953
"1371","Bger_18679",1047
"1372","Bger_18678",9782
"1373","Bger_18670",4702
"1374","Bger_18672",417
"1375","Bger_18677",360
"1376","Bger_18674",381
"1377","Bger_18681",425
"1378","Bger_03167",20496
"1379","Bger_03168",501
"1380","Bger_03169",27032
"1381","Bger_03166",45179
"1382","Bger_03170",452
"1383","Bger_03173",350
"1384","Bger_03171",439
"1385","Bger_03172",419
"1386","Bger_03175",7030
"1387","Bger_03179",15749
"1388","Bger_03180",913
"1389","Bger_03178",10193
"1390","Bger_03177",28207
"1391","Bger_03181",86504
"1392","Bger_03176",36396
"1393","Bger_03174",391
"1394","Bger_03183",499
"1395","Bger_03182",513
"1396","Bger_03184",10794
"1397","Bger_03187",16105
"1398","Bger_03186",10892
"1399","Bger_03196",77693
"1400","Bger_03195",42131
"1401","Bger_03190",31584
"1402","Bger_03193",12439
"1403","Bger_03188",13045
"1404","Bger_03194",9107
"1405","Bger_03185",210
"1406","Bger_03191",4042
"1407","Bger_03189",3106
"1408","Bger_03192",4563
"1409","Bger_08646",192
"1410","Bger_08645",3051
"1411","Bger_08648",96296
"1412","Bger_08647",636
"1413","Bger_08649",3757
"1414","Bger_08651",225
"1415","Bger_08650",865
"1416","Bger_08652",2296
"1417","Bger_08653",556
"1418","Bger_08656",1998
"1419","Bger_08659",935
"1420","Bger_08655",258
"1421","Bger_08654",419
"1422","Bger_08660",354
"1423","Bger_08658",41515
"1424","Bger_08657",26427
"1425","Bger_08661",34378
"1426","Bger_08662",570
"1427","Bger_08664",80751
"1428","Bger_08668",10661
"1429","Bger_08666",38489
"1430","Bger_08663",38043
"1431","Bger_08670",28056
"1432","Bger_08672",18874
"1433","Bger_08671",31698
"1434","Bger_08669",26295
"1435","Bger_08667",41501
"1436","Bger_08665",35047
"1437","Bger_24703",12091
"1438","Bger_24706",289
"1439","Bger_24705",14604
"1440","Bger_24707",275
"1441","Bger_24702",8571
"1442","Bger_24704",1353
"1443","Bger_27969",8510
"1444","Bger_28053",16010
"1445","Bger_26659",276
"1446","Bger_26660",57627
"1447","Bger_21129",15375
"1448","Bger_21127",8113
"1449","Bger_21124",4229
"1450","Bger_21125",15015
"1451","Bger_21123",5896
"1452","Bger_21126",34690
"1453","Bger_21128",2619
"1454","Bger_27559",23531
"1455","Bger_28251",1261
"1456","Bger_21289",315
"1457","Bger_21293",12684
"1458","Bger_21292",402
"1459","Bger_21296",5091
"1460","Bger_21288",34827
"1461","Bger_21290",31114
"1462","Bger_21294",6630
"1463","Bger_21295",397
"1464","Bger_21291",2416
"1465","Bger_20713",9138
"1466","Bger_20714",23413
"1467","Bger_20711",25020
"1468","Bger_20715",6739
"1469","Bger_20717",11065
"1470","Bger_20716",1333
"1471","Bger_20712",16882
"1472","Bger_19211",354
"1473","Bger_19213",372
"1474","Bger_19210",95949
"1475","Bger_19220",38654
"1476","Bger_19219",7294
"1477","Bger_19212",6364
"1478","Bger_19214",381
"1479","Bger_19221",5143
"1480","Bger_19217",16501
"1481","Bger_19218",12751
"1482","Bger_19216",18967
"1483","Bger_19215",3598
"1484","Bger_26972",38562
"1485","Bger_27959",6152
"1486","Bger_15708",37808
"1487","Bger_15712",39139
"1488","Bger_15711",30199
"1489","Bger_15715",36883
"1490","Bger_15709",465
"1491","Bger_15716",246
"1492","Bger_15714",13867
"1493","Bger_15706",17903
"1494","Bger_15707",12037
"1495","Bger_15710",36879
"1496","Bger_15713",33757
"1497","Bger_15457",15791
"1498","Bger_15460",3046
"1499","Bger_15461",207
"1500","Bger_15465",45812
"1501","Bger_15467",12851
"1502","Bger_15462",5051
"1503","Bger_15463",23424
"1504","Bger_15459",1027
"1505","Bger_15466",11313
"1506","Bger_15456",23781
"1507","Bger_15458",24165
"1508","Bger_15464",499
"1509","Bger_19674",2256
"1510","Bger_19675",356
"1511","Bger_19676",577
"1512","Bger_19677",28913
"1513","Bger_19678",602
"1514","Bger_19680",1874
"1515","Bger_19681",351
"1516","Bger_19684",82780
"1517","Bger_19679",537
"1518","Bger_19683",580
"1519","Bger_19682",54432
"1520","Bger_23309",16037
"1521","Bger_23308",412
"1522","Bger_23310",23248
"1523","Bger_23307",30744
"1524","Bger_23311",234
"1525","Bger_23312",12684
"1526","Bger_28360",5941
"1527","Bger_26025",33363
"1528","Bger_26027",4739
"1529","Bger_26026",5368
"1530","Bger_26024",34836
"1531","Bger_28242",6542
"1532","Bger_12685",22027
"1533","Bger_12684",551
"1534","Bger_12688",984
"1535","Bger_12689",37051
"1536","Bger_12686",399
"1537","Bger_12690",17648
"1538","Bger_12687",36681
"1539","Bger_12692",23384
"1540","Bger_12691",10026
"1541","Bger_12695",1175
"1542","Bger_12696",67778
"1543","Bger_12693",8157
"1544","Bger_12694",31795
"1545","Bger_26319",629
"1546","Bger_26318",2565
"1547","Bger_26320",204
"1548","Bger_26321",6000
"1549","Bger_26322",456
"1550","Bger_26323",207
"1551","Bger_24863",26858
"1552","Bger_24860",1058
"1553","Bger_24861",51969
"1554","Bger_24862",26913
"1555","Bger_27379",585
"1556","Bger_27378",536
"1557","Bger_27377",219
"1558","Bger_21817",180
"1559","Bger_21816",4479
"1560","Bger_21818",406
"1561","Bger_21820",431
"1562","Bger_21819",657
"1563","Bger_21821",434
"1564","Bger_21823",5111
"1565","Bger_21822",989
"1566","Bger_21824",42924
"1567","Bger_21825",524
"1568","Bger_21827",43417
"1569","Bger_21826",709
"1570","Bger_27671",29097
"1571","Bger_27672",1476
"1572","Bger_27935",39181
"1573","Bger_26090",240
"1574","Bger_26091",29271
"1575","Bger_26092",540
"1576","Bger_26089",212079
"1577","Bger_18957",67766
"1578","Bger_18959",405
"1579","Bger_18960",135477
"1580","Bger_18962",3468
"1581","Bger_18958",11507
"1582","Bger_18961",183
"1583","Bger_22321",294
"1584","Bger_22323",11271
"1585","Bger_22318",41841
"1586","Bger_22324",20052
"1587","Bger_22322",309
"1588","Bger_22319",13401
"1589","Bger_22320",9233
"1590","Bger_12905",248
"1591","Bger_12902",7877
"1592","Bger_12904",781
"1593","Bger_12910",269
"1594","Bger_12907",484
"1595","Bger_12908",1802
"1596","Bger_12912",9314
"1597","Bger_12911",2466
"1598","Bger_12909",671
"1599","Bger_12903",46004
"1600","Bger_12913",10687
"1601","Bger_12906",135965
"1602","Bger_12914",4573
"1603","Bger_12915",34818
"1604","Bger_12901",15658
"1605","Bger_12916",43177
"1606","Bger_12917",60631
"1607","Bger_25232",207
"1608","Bger_25230",228
"1609","Bger_25231",384175
"1610","Bger_28234",7567
"1611","Bger_18708",751
"1612","Bger_18706",64890
"1613","Bger_18710",11641
"1614","Bger_18709",57481
"1615","Bger_18712",605
"1616","Bger_18714",171
"1617","Bger_18713",19701
"1618","Bger_18707",32853
"1619","Bger_18711",20686
"1620","Bger_18715",23439
"1621","Bger_27874",264
"1622","Bger_27873",601
"1623","Bger_22314",4794
"1624","Bger_22313",7904
"1625","Bger_22317",8241
"1626","Bger_22315",50149
"1627","Bger_22312",102530
"1628","Bger_22316",30013
"1629","Bger_21418",345
"1630","Bger_21416",5545
"1631","Bger_21414",35955
"1632","Bger_21413",4898
"1633","Bger_21417",34998
"1634","Bger_21415",49039
"1635","Bger_21419",63142
"1636","Bger_27577",19626
"1637","Bger_21780",1392
"1638","Bger_21781",64189
"1639","Bger_21784",4585
"1640","Bger_21779",15582
"1641","Bger_21778",37596
"1642","Bger_21785",1511
"1643","Bger_21783",14113
"1644","Bger_21782",8221
"1645","Bger_16630",216
"1646","Bger_16633",32419
"1647","Bger_16628",39498
"1648","Bger_16631",3094
"1649","Bger_16629",991
"1650","Bger_16627",2200
"1651","Bger_16632",4027
"1652","Bger_16635",582
"1653","Bger_16636",24387
"1654","Bger_16634",40330
"1655","Bger_16638",572
"1656","Bger_16637",33458
"1657","Bger_16639",3019
"1658","Bger_16641",17983
"1659","Bger_16643",7696
"1660","Bger_16640",30650
"1661","Bger_16642",4544
"1662","Bger_28301",674
"1663","Bger_26064",47659
"1664","Bger_26063",40407
"1665","Bger_26065",870
"1666","Bger_16836",86672
"1667","Bger_16840",18100
"1668","Bger_16835",10142
"1669","Bger_16841",41656
"1670","Bger_16838",28821
"1671","Bger_16837",48660
"1672","Bger_16839",70944
"1673","Bger_13010",275
"1674","Bger_13009",32638
"1675","Bger_13006",258
"1676","Bger_13008",494
"1677","Bger_13007",23245
"1678","Bger_13011",585
"1679","Bger_13012",408
"1680","Bger_13013",39359
"1681","Bger_13018",60124
"1682","Bger_13016",39340
"1683","Bger_13014",31783
"1684","Bger_13019",12254
"1685","Bger_13017",18090
"1686","Bger_13015",19960
"1687","Bger_13021",2898
"1688","Bger_13020",495
"1689","Bger_13022",43898
"1690","Bger_19372",81700
"1691","Bger_19373",274
"1692","Bger_19374",107470
"1693","Bger_19376",798
"1694","Bger_19375",55925
"1695","Bger_27979",10205
"1696","Bger_28196",30305
"1697","Bger_17009",4011
"1698","Bger_17012",8417
"1699","Bger_17015",23628
"1700","Bger_17014",8627
"1701","Bger_17016",5421
"1702","Bger_17008",1965
"1703","Bger_17006",6092
"1704","Bger_17011",24370
"1705","Bger_17010",7633
"1706","Bger_17013",14068
"1707","Bger_17007",12826
"1708","Bger_23590",33644
"1709","Bger_23591",516
"1710","Bger_23592",14357
"1711","Bger_23589",20044
"1712","Bger_23593",47216
"1713","Bger_23588",23439
"1714","Bger_27228",309
"1715","Bger_27227",2318
"1716","Bger_27226",11442
"1717","Bger_25165",31313
"1718","Bger_25164",513
"1719","Bger_25163",59429
"1720","Bger_22343",14973
"1721","Bger_22341",33751
"1722","Bger_22344",30251
"1723","Bger_22342",8425
"1724","Bger_22345",10214
"1725","Bger_22397",508
"1726","Bger_22393",724
"1727","Bger_22394",456
"1728","Bger_22395",396
"1729","Bger_22401",486
"1730","Bger_22396",37963
"1731","Bger_22402",74557
"1732","Bger_22399",246
"1733","Bger_22400",834
"1734","Bger_22398",2362
"1735","Bger_22403",22100
"1736","Bger_25957",20096
"1737","Bger_25958",489
"1738","Bger_25956",7829
"1739","Bger_25959",9387
"1740","Bger_09048",7660
"1741","Bger_09050",12804
"1742","Bger_09049",2106
"1743","Bger_09062",2917
"1744","Bger_09053",8110
"1745","Bger_09055",10990
"1746","Bger_09060",15530
"1747","Bger_09051",3700
"1748","Bger_09052",300
"1749","Bger_09057",2619
"1750","Bger_09059",783
"1751","Bger_09054",9185
"1752","Bger_09066",18007
"1753","Bger_09058",32507
"1754","Bger_09065",8825
"1755","Bger_09063",44321
"1756","Bger_09061",51798
"1757","Bger_09056",23912
"1758","Bger_09068",2186
"1759","Bger_09064",31534
"1760","Bger_09067",545
"1761","Bger_09069",78445
"1762","Bger_09070",339
"1763","Bger_24925",23032
"1764","Bger_24926",321
"1765","Bger_24923",380
"1766","Bger_24924",537
"1767","Bger_24928",823
"1768","Bger_24927",27519
"1769","Bger_24930",792
"1770","Bger_24929",517
"1771","Bger_16708",4882
"1772","Bger_16699",18466
"1773","Bger_16705",8897
"1774","Bger_16702",3321
"1775","Bger_16698",22292
"1776","Bger_16700",456
"1777","Bger_16706",22437
"1778","Bger_16701",24565
"1779","Bger_16707",29947
"1780","Bger_16697",61259
"1781","Bger_16703",23692
"1782","Bger_16704",5243
"1783","Bger_23731",56084
"1784","Bger_23730",54366
"1785","Bger_23732",7413
"1786","Bger_23733",336
"1787","Bger_23734",399
"1788","Bger_23735",231
"1789","Bger_27276",405
"1790","Bger_27275",58910
"1791","Bger_25550",35259
"1792","Bger_25548",97704
"1793","Bger_25549",115022
"1794","Bger_25552",231
"1795","Bger_25551",1264
"1796","Bger_25553",201
"1797","Bger_23158",62358
"1798","Bger_23160",393
"1799","Bger_23159",499
"1800","Bger_23161",368
"1801","Bger_23157",64018
"1802","Bger_27993",9642
"1803","Bger_25768",8691
"1804","Bger_25769",3233
"1805","Bger_25767",58068
"1806","Bger_28026",186
"1807","Bger_28027",1720
"1808","Bger_27740",7341
"1809","Bger_27739",243
"1810","Bger_27528",1368
"1811","Bger_27529",699
"1812","Bger_27527",2469
"1813","Bger_27526",1086
"1814","Bger_06915",5397
"1815","Bger_06917",2202
"1816","Bger_06914",54791
"1817","Bger_06919",10497
"1818","Bger_06918",47211
"1819","Bger_06922",11580
"1820","Bger_06923",15583
"1821","Bger_06916",17376
"1822","Bger_06927",4688
"1823","Bger_06930",24336
"1824","Bger_06931",402
"1825","Bger_06920",4426
"1826","Bger_06925",2420
"1827","Bger_06921",63335
"1828","Bger_06939",33284
"1829","Bger_06936",5438
"1830","Bger_06937",38016
"1831","Bger_06938",330
"1832","Bger_06935",13757
